Y,average_clustering,circuit_id,density,gate,in_degree_max,in_degree_mean,in_degree_min,in_degree_std,is_directed_acyclic_graph,largest_component_avg_shortest_path,largest_component_diameter,largest_strong_component_size,largest_weak_component_size,num_edges,num_isolates,num_nodes,num_self_loops,num_strong_components,num_weak_components,out_degree_max,out_degree_mean,out_degree_min,out_degree_std,reciprocity,snr,total_degree_max,total_degree_mean,total_degree_min,total_degree_std,transitivity
6.391523044532327,0.0,38279978051354053_1977,0.25,NOT,1.0,0.75,0.0,0.4330127018922193,True,1.5,2,1,4,3,0,4,0,4,1,2.0,0.75,0.0,0.82915619758885,0.0,6.391523044532327,3.0,1.5,1.0,0.8660254037844386,0.0
1.0008009612817943,0.4333333333333334,38279982445887039_1978,0.3,NOT,2.0,1.2,0.0,0.7483314773547883,False,1.5,2,2,5,6,0,5,0,4,1,3.0,1.2,0.0,1.1661903789690602,0.3333333333333333,1.0008009612817943,5.0,2.4,1.0,1.4966629547095767,0.375
0.8589556903873332,0.6666666666666666,38279982573447121_1979,0.36666666666666664,NOT,3.0,1.8333333333333333,0.0,1.2133516482134197,False,1.4,3,3,6,11,0,6,0,4,1,4.0,1.8333333333333333,0.0,1.3437096247164249,0.18181818181818182,0.8589556903873332,5.0,3.6666666666666665,1.0,1.3743685418725535,0.7777777777777778
1.3269776053940745,0.27777777777777773,38279982837860793_1980,0.23333333333333334,NOT,3.0,1.1666666666666667,0.0,1.2133516482134197,True,1.6666666666666667,3,1,6,7,0,6,0,6,1,2.0,1.1666666666666667,0.0,0.6871842709362768,0.0,1.3269776053940745,3.0,2.3333333333333335,1.0,0.7453559924999299,0.2727272727272727
1.536442559194752,0.4333333333333333,38279982856446962_1981,0.3,NOT,2.0,1.2,0.0,0.7483314773547883,False,1.5,2,2,5,6,0,5,0,4,1,3.0,1.2,0.0,1.1661903789690602,0.3333333333333333,1.536442559194752,5.0,2.4,1.0,1.4966629547095767,0.375
1.2924606552829934,0.5833333333333334,38279982861273660_1982,0.3333333333333333,NOT,2.0,1.0,0.0,1.0,True,1.3333333333333333,2,1,4,4,0,4,0,4,1,2.0,1.0,0.0,0.7071067811865476,0.0,1.2924606552829934,3.0,2.0,1.0,0.7071067811865476,0.6
1.5054930866537595,0.8388888888888889,38279982888677676_1983,0.4,NOT,3.0,2.0,0.0,1.1547005383792515,False,1.2666666666666666,2,4,6,12,0,6,0,3,1,3.0,2.0,0.0,1.0,0.16666666666666666,1.5054930866537595,6.0,4.0,2.0,1.4142135623730951,0.7272727272727273
3.5698540707630424,0.5277777777777778,38279982956810104_1984,0.3,NOT,3.0,1.5,0.0,1.2583057392117916,False,1.6,3,2,6,9,0,6,0,5,1,3.0,1.5,0.0,0.9574271077563381,0.2222222222222222,3.5698540707630424,4.0,3.0,1.0,1.1547005383792515,0.5625
6.374612807374462,0.5555555555555555,38279982969436178_1985,0.3333333333333333,NOT,3.0,1.6666666666666667,0.0,0.9428090415820634,False,1.4,2,2,6,10,0,6,0,5,1,3.0,1.6666666666666667,0.0,0.9428090415820634,0.2,6.374612807374462,4.0,3.3333333333333335,2.0,0.7453559924999299,0.47368421052631576
2.0511660684099833,0.0,38279986282114287_1986,0.16666666666666666,NOT,1.0,0.5,0.0,0.5,True,1.3333333333333333,2,1,3,2,1,4,0,4,2,1.0,0.5,0.0,0.5,0.0,2.0511660684099833,2.0,1.0,0.0,0.7071067811865476,0.0
