circuit_id,gate,n_nodes,snr_reportado,snr_real,media_low,media_high,desvio_low,desvio_high,sinal,ruido
38280539085316320_3241,NOT,5,2.798184,0.287383,219.95,261.45,87.9835,114.5083,41.5,144.4066
38280539115513895_3242,NOT,5,2.653614,0.351021,0.05,0.7,0.2236,1.8382,0.65,1.8517
38280539140932293_3243,NOT,4,2.712586,0.160387,514.85,576.4,302.2197,236.5033,61.55,383.7585
38280539141741626_3244,NOT,5,2.641903,0.494312,0.85,3.3,1.04,4.8461,2.45,4.9564
38280539298815471_3245,NOT,4,6.459685,0.296464,583.95,740.05,297.8626,434.1914,156.1,526.5399
38280539393018368_3246,NOT,5,1.416667,0.374746,0.35,1.2,0.9881,2.0417,0.85,2.2682
38280539560159274_3247,NOT,5,1.433848,0.321203,0.75,2.0,1.0195,3.7557,1.25,3.8916
38280539577818793_3248,NOT,5,1.0,0.304838,1.2,2.3,1.4364,3.3103,1.1,3.6085
38280539614950382_3249,NOT,4,1.863338,0.129576,578.05,622.85,242.6387,246.3037,44.8,345.7442
38280539723871899_3250,NOT,5,2.360039,0.388311,76.55,97.2,39.1051,36.0389,20.65,53.179
38280543582253110_3251,NOT,4,1.472424,0.510151,0.6,1.75,0.8826,2.0743,1.15,2.2542
38280543621104766_3252,NOT,6,0.899544,0.060735,376.3,393.75,200.0158,206.2602,17.45,287.3144
38280543784782220_3253,NOT,6,1.624834,0.331859,1.15,2.9,1.4609,5.0669,1.75,5.2733
38280543836159226_3254,NOT,6,3.125178,0.124024,848.8,939.85,594.6387,430.5309,91.05,734.1336
38280543840861823_3255,NOT,4,2.278803,0.161039,347.0,389.45,145.1025,220.0704,42.45,263.6015
38280543880217773_3256,NOT,5,1.020621,0.407534,0.05,0.3,0.2236,0.5712,0.25,0.6134
38280543899563511_3257,NOT,6,7.531583,0.272283,927.3,1156.65,517.3601,664.7152,229.35,842.3228
38280543942715351_3258,NOT,6,1.048445,0.270762,1.3,2.5,1.8093,4.0458,1.2,4.4319
38280544197448000_3259,NOT,5,1.483651,0.43808,0.4,1.35,0.8826,1.9808,0.95,2.1686
38280544235721336_3260,NOT,6,0.909091,0.236953,1.2,2.2,1.2397,4.0341,1.0,4.2203
38280544268684501_3261,NOT,5,2.046059,0.117674,557.25,605.55,263.0635,315.0738,48.3,410.4558
38280544447772295_3262,NOT,6,1.31914,0.215804,0.75,1.9,1.4096,5.1391,1.15,5.3289
38280544448887992_3263,NOT,4,3.608978,0.228394,271.8,331.3,169.5501,197.7891,59.5,260.5144
38280544491849523_3264,NOT,6,4.213264,0.199615,570.1,670.7,296.8999,407.2306,100.6,503.9706
38280544557596978_3265,NOT,4,2.887312,0.157352,513.05,578.45,241.3697,338.3621,65.4,415.6299
38280549975510589_3266,NOT,6,1.083333,0.370277,0.35,1.0,0.6708,1.6222,0.65,1.7554
38280550062514887_3267,NOT,5,3.46738,0.726941,0.1,1.25,0.4472,1.5174,1.15,1.582
38280550085548721_3268,NOT,5,2.815155,0.13008,714.5,789.75,365.4659,448.4266,75.25,578.4909
38280550093686039_3269,NOT,4,1.526645,0.440486,0.3,1.15,0.4702,1.8715,0.85,1.9297
38280550168530151_3270,NOT,5,1.5,0.409447,0.0,0.15,0.0,0.3663,0.15,0.3663
38280550180978669_3271,NOT,6,1.01985,0.278152,1.05,2.1,1.7614,3.3388,1.05,3.7749
38280550307233439_3272,NOT,5,4.440798,0.317997,255.25,326.2,122.7144,186.3372,70.95,223.1151
38280550356071422_3273,NOT,4,1.428869,0.425695,0.95,2.35,1.099,3.0997,1.4,3.2887
38280550375985807_3274,NOT,6,1.805161,0.130495,524.7,566.05,196.1028,248.8979,41.35,316.8698
38280550389519143_3275,NOT,6,1.433848,0.428415,0.75,2.0,0.9665,2.753,1.25,2.9177
38280550491334252_3276,NOT,4,7.903515,0.41413,562.2,749.6,300.5298,338.3065,187.4,452.5146
38280550555421152_3277,NOT,4,2.175457,0.096359,879.05,943.55,434.7201,508.9997,64.5,669.3745
38280550562666000_3278,NOT,4,1.261372,0.301563,1.5,3.05,2.2124,4.6394,1.55,5.1399
38280550631450427_3279,NOT,6,1.786086,0.375285,0.95,2.7,1.6694,4.3541,1.75,4.6631
38280550665070113_3280,NOT,5,4.246202,0.231227,633.2,740.05,323.8425,329.6412,106.85,462.1009
38280550751682824_3281,NOT,6,8.747793,0.574046,270.4,414.25,160.599,192.3617,143.85,250.5895
38280555652980181_3282,NOT,6,1.454545,0.433861,1.2,2.8,1.5424,3.3498,1.6,3.6878
38280555661630185_3283,NOT,5,7.95281,0.478999,279.25,412.15,105.5222,256.604,132.9,277.4537
38280555666135267_3284,NOT,4,3.455568,0.136543,989.5,1098.2,449.181,657.261,108.7,796.0876
38280555719806163_3285,NOT,4,2.770977,0.185179,285.85,332.7,189.9907,167.0679,46.85,252.9983
38280555970183252_3286,NOT,6,4.837578,0.228575,558.25,672.55,302.239,398.3807,114.3,500.0556
38280556015099307_3287,NOT,6,2.275484,0.153382,309.0,349.0,197.8665,169.8777,40.0,260.7865
38280556017780818_3288,NOT,4,10.775073,0.609639,513.2,757.3,243.462,317.8792,244.1,400.4009
38280556024011698_3289,NOT,4,4.774637,0.243888,459.5,561.85,264.4865,325.825,102.35,419.6606
38280556035719080_3290,NOT,4,0.937043,0.431126,0.4,1.0,0.5982,1.2566,0.6,1.3917
38280556112941220_3291,NOT,4,2.265446,0.153276,366.15,409.5,135.439,248.2843,43.35,282.8229
38280556259318812_3292,NOT,6,2.032247,0.102949,682.7,735.8,339.9116,387.9416,53.1,515.7893
38280561358888843_3293,NOT,6,1.549656,0.212906,68.75,81.6,39.7848,45.3865,12.85,60.3553
38280561373142692_3294,NOT,5,8.195851,0.44652,541.1,731.75,223.17,364.0023,190.65,426.969
38280561449840942_3295,NOT,5,1.078328,0.2855,0.85,1.85,1.1367,3.3131,1.0,3.5026
38280561571778914_3296,NOT,6,3.061021,0.184439,308.9,362.7,186.977,223.8889,53.8,291.6961
38280561616964374_3297,NOT,4,2.666678,0.190291,289.2,334.55,187.8411,146.6695,45.35,238.3196
38280561629696220_3298,NOT,6,0.888889,0.303515,0.8,1.6,1.4364,2.21,0.8,2.6358
38280561679329528_3299,NOT,6,1.745743,0.530548,0.2,1.0,0.4104,1.451,0.8,1.5079
38280561709559206_3300,NOT,5,1.115614,0.07202,337.65,358.15,201.4287,201.118,20.5,284.6436
38280561896169559_3301,NOT,4,3.322698,0.571999,0.3,2.15,0.9234,3.0997,1.85,3.2343
38280561929907595_3302,NOT,4,1.132244,0.239777,0.85,1.9,1.2258,4.204,1.05,4.3791
38280562055010333_3303,NOT,6,1.854852,0.570686,0.2,1.05,0.5231,1.3945,0.85,1.4894
38280562103253028_3304,NOT,4,3.923928,0.21137,505.8,594.05,260.3707,326.3828,88.25,417.5148
38280562111308793_3305,NOT,5,1.514855,0.092358,363.95,392.85,244.1362,195.7343,28.9,312.9128
38280562180549671_3306,NOT,5,5.218061,0.295483,643.8,776.2,305.6259,327.6702,132.4,448.0792
38280562238069329_3307,NOT,5,0.970495,0.285887,0.85,1.75,1.3485,2.8447,0.9,3.1481
38280562320276581_3308,NOT,6,5.864278,0.326446,621.1,767.25,299.6833,332.6033,146.15,447.6997
38280568174664464_3309,NOT,6,1.61089,0.111192,394.6,426.6,188.2597,217.6722,32.0,287.7897
38280568259660242_3310,NOT,6,3.708013,0.26337,296.5,360.35,140.5854,197.5104,63.85,242.4347
38280568384780664_3311,NOT,4,5.773178,0.321226,684.55,835.6,285.5155,373.6262,151.05,470.2294
38280568461640649_3312,NOT,4,3.759264,0.291692,404.95,480.6,132.2559,223.0927,75.65,259.3492
38280568468485761_3313,NOT,6,6.291388,0.301271,717.3,885.8,319.9826,458.7208,168.5,559.2975
38280568562953312_3314,NOT,4,2.417296,0.150286,569.75,627.45,298.7808,241.1142,57.7,383.9349
38280568610030343_3315,NOT,5,1.243796,0.300051,1.0,2.25,2.0,3.6545,1.25,4.166
38280568727530534_3316,NOT,4,6.715803,0.460733,476.5,623.1,233.0797,216.6056,146.6,318.1889
38280568784986638_3317,NOT,5,3.130863,0.179404,574.6,649.65,319.7228,269.7733,75.05,418.3303
38280568937779506_3318,NOT,4,1.21635,0.336152,0.6,1.55,1.6026,2.3278,0.95,2.8261
38280568946251808_3319,NOT,4,2.288586,0.443848,1.0,3.3,1.451,4.9747,2.3,5.182
38280568986836425_3320,NOT,5,1.442804,0.220055,1.0,2.45,1.6543,6.3782,1.45,6.5893
38280569029655923_3321,NOT,6,4.552704,0.293172,304.15,383.55,158.7395,219.4338,79.4,270.831
38280574380233681_3322,NOT,6,1.098614,0.282612,1.5,2.85,2.7625,3.897,1.35,4.7769
38280574410081596_3323,NOT,5,1.116979,0.344154,1.05,2.2,1.4318,3.0192,1.15,3.3415
38280574490661012_3324,NOT,6,1.017236,0.246964,1.5,2.75,1.6384,4.789,1.25,5.0615
38280574518865576_3325,NOT,4,1.745743,0.497146,0.2,1.0,0.5231,1.5218,0.8,1.6092
38280574587781989_3326,NOT,5,1.947508,0.079678,575.0,621.7,400.934,427.5181,46.7,586.1056
38280574621630980_3327,NOT,5,1.125,0.536845,0.15,0.6,0.3663,0.7539,0.45,0.8382
38280574736249398_3328,NOT,5,1.344387,0.303542,0.6,1.65,1.1425,3.265,1.05,3.4592
38280574775720965_3329,NOT,6,1.833333,0.681502,0.35,1.45,0.7452,1.4318,1.1,1.6141
38280574796858486_3330,NOT,4,2.0,0.48734,0.0,0.2,0.0,0.4104,0.2,0.4104
38280574816317146_3331,NOT,5,4.461291,0.224358,542.9,646.85,297.9843,354.7849,103.95,463.3217
38280574826132217_3332,NOT,6,4.030576,0.205676,676.7,781.55,275.248,429.0888,104.85,509.783
38280574939720268_3333,NOT,4,1.224745,0.477493,0.05,0.35,0.2236,0.5871,0.3,0.6283
38280574956849062_3334,NOT,4,7.436538,0.440717,548.4,722.55,245.4205,309.6993,174.15,395.1517
38280574984731372_3335,NOT,5,1.416667,0.391092,0.35,1.2,0.7452,2.0417,0.85,2.1734
38280575014259031_3336,NOT,4,1.975658,0.43589,0.3,1.4,0.8013,2.393,1.1,2.5236
38280575069655601_3337,NOT,4,2.977432,0.202081,299.75,351.3,162.7898,196.4005,51.55,255.0954
38280575072722145_3338,NOT,4,8.522968,0.537364,295.85,442.45,170.0731,213.3126,146.6,272.8134
38280575220258408_3339,NOT,4,4.617623,0.193691,953.0,1095.55,553.3787,485.2001,142.55,735.9668
38280575276301288_3340,NOT,6,1.00223,0.325054,0.55,1.3,1.1459,2.0026,0.75,2.3073
38280575335394068_3341,NOT,6,3.619684,0.463718,0.7,3.75,1.1286,6.4797,3.05,6.5773
38280579708994043_3342,NOT,4,2.205679,0.362176,58.35,75.2,33.6363,32.1421,16.85,46.5243
38280579785966891_3343,NOT,6,1.173714,0.273162,0.95,2.1,1.0501,4.0769,1.15,4.21
38280579876945629_3344,NOT,5,7.627654,0.441352,327.55,465.6,189.1748,249.098,138.05,312.789
38280579954023328_3345,NOT,4,2.488982,0.168417,388.35,437.4,199.1549,212.5062,49.05,291.2414
38280579990570132_3346,NOT,4,3.082677,0.17728,632.85,710.4,320.0486,298.2045,77.55,437.4437
38280580004323889_3347,NOT,4,3.334286,0.278752,297.9,355.45,137.4401,154.0593,57.55,206.4559
38280580082528666_3348,NOT,4,1.024411,0.292993,0.85,1.8,1.4244,2.9128,0.95,3.2424
38280580096771421_3349,NOT,5,2.150115,0.108579,622.6,676.25,264.4351,417.3955,53.65,494.1103
38280580202166022_3350,NOT,6,1.376494,0.260011,0.75,1.95,1.3717,4.4066,1.2,4.6152
38280580214037496_3351,NOT,5,2.857957,0.142394,550.4,617.45,327.2508,338.5715,67.05,470.8755
38280580404036122_3352,NOT,4,5.785188,0.413665,273.35,369.0,135.4145,187.4255,95.65,231.2259
38280580421914076_3353,NOT,6,1.00223,0.307334,0.55,1.3,0.9987,2.2266,0.75,2.4403
38280580445078850_3354,NOT,5,1.423737,0.257128,1.1,2.6,1.6512,5.5951,1.5,5.8337
38280580497494300_3355,NOT,6,4.205625,0.181859,884.1,1009.15,453.7104,516.6899,125.05,687.6202
38280580520379368_3356,NOT,5,0.86164,0.347494,0.65,1.35,1.1367,1.6631,0.7,2.0144
38280585020784086_3357,NOT,5,0.882523,0.262234,0.25,0.7,0.9105,1.4546,0.45,1.716
38280585033737008_3358,NOT,5,2.359071,0.514287,0.45,2.05,1.3563,2.7999,1.6,3.1111
38280585040978359_3359,NOT,6,1.21635,0.442056,0.6,1.55,0.8826,1.9595,0.95,2.1491
38280585048685230_3360,NOT,4,5.313064,0.285571,397.65,503.6,216.925,300.987,105.95,371.0117
38280585095720723_3361,NOT,4,7.779139,0.402686,968.55,1210.65,430.934,419.2293,242.1,601.2132
38280585149623365_3362,NOT,5,1.887052,0.094009,880.65,936.65,372.1709,465.1135,56.0,595.6859
38280585262077079_3363,NOT,6,1.0,0.310657,0.15,0.55,0.4894,1.191,0.4,1.2876
38280585300573094_3364,NOT,6,1.280369,0.436764,0.6,1.6,0.6806,2.1861,1.0,2.2896
38280585312874233_3365,NOT,4,6.46962,0.247878,825.65,1011.55,531.2261,529.3848,185.9,749.9663
38280585346607597_3366,NOT,6,2.132489,0.09592,674.9,730.3,429.6339,386.004,55.4,577.5676
38280585393808889_3367,NOT,5,1.260252,0.33915,0.5,1.4,1.1471,2.393,0.9,2.6537
38280585479889401_3368,NOT,4,12.572856,0.369137,1708.25,2227.9,851.4796,1121.0382,519.65,1407.7444
38280585530584941_3369,NOT,4,1.163812,0.080197,308.75,329.2,179.9728,180.6458,20.45,254.9963
38280585631591814_3370,NOT,5,3.362355,0.38991,186.75,232.7,82.4856,84.1678,45.95,117.8478
38280585700172744_3371,NOT,4,1.292928,0.081296,364.95,389.65,222.4541,206.9412,24.7,303.8264
38280585701990644_3372,NOT,6,0.943456,0.340168,0.9,1.8,1.1192,2.3974,0.9,2.6458
38280585754035496_3373,NOT,4,3.471559,0.230005,303.2,363.65,184.1128,187.5547,60.45,262.8199
38280585785841130_3374,NOT,6,0.910182,0.299404,0.5,1.15,1.3572,1.6944,0.65,2.171
38280585831603598_3375,NOT,5,0.895533,0.297574,1.0,1.9,1.2566,2.7511,0.9,3.0245
38280586149422589_3376,NOT,4,5.087811,0.395629,275.5,359.95,155.7922,145.9212,84.45,213.4577
38280591428841849_3377,NOT,6,1.703723,0.439546,1.3,3.25,1.9494,3.9852,1.95,4.4364
38280591611923446_3378,NOT,4,1.541667,0.211017,92.15,106.95,49.6347,49.5532,14.8,70.1365
38280591718654204_3379,NOT,4,2.30453,0.159866,394.1,439.85,164.1164,234.4432,45.75,286.1779
38280591780407629_3380,NOT,5,1.125,0.375069,0.15,0.6,0.3663,1.1425,0.45,1.1998
38280591876662150_3381,NOT,6,0.922722,0.255366,1.05,2.0,1.5381,3.3873,0.95,3.7201
38280591969620906_3382,NOT,4,3.045408,0.209877,276.6,327.25,150.1706,188.9182,50.65,241.3323
38280592161795777_3383,NOT,6,3.142674,0.218183,340.6,398.6,183.717,192.1314,58.0,265.8315
38280592359643001_3384,NOT,5,1.088313,0.437406,0.6,1.45,0.8208,1.7614,0.85,1.9433
38280597495626969_3385,NOT,4,8.587827,0.612853,244.55,378.85,122.7897,181.5066,134.3,219.1392
38280597555805879_3386,NOT,4,1.748315,0.42211,1.05,2.85,1.2763,4.0688,1.8,4.2643
38280597616927591_3387,NOT,5,3.076916,0.444417,87.6,116.4,40.1253,50.8873,28.8,64.804
38280597681793625_3388,NOT,6,1.511278,0.074583,707.55,747.75,338.2746,419.6298,40.2,538.998
38280597746563309_3389,NOT,4,4.472239,0.248078,546.5,651.05,290.2455,305.5636,104.55,421.4399
38280597777757348_3390,NOT,4,2.277778,0.459757,0.8,2.85,1.3992,4.2336,2.05,4.4589
38280597832437709_3391,NOT,5,2.466835,0.126954,584.7,644.35,376.7241,280.7914,59.65,469.8562
38280597866062264_3392,NOT,4,6.065168,0.368842,398.65,519.75,192.2874,266.1252,121.1,328.3246
38280597924271924_3393,NOT,6,5.52302,0.58981,97.9,152.55,48.5721,78.9053,54.65,92.6569
38280597926688817_3394,NOT,4,2.26452,0.531615,0.4,1.85,0.5026,2.6808,1.45,2.7275
38280598026489118_3395,NOT,4,2.071275,0.369274,0.55,2.1,1.191,4.0249,1.55,4.1974
38280598029878804_3396,NOT,5,12.489944,0.390689,876.85,1246.7,412.641,851.9933,369.85,946.66
38280598040695519_3397,NOT,6,0.910182,0.37348,0.5,1.15,0.7609,1.5652,0.65,1.7404
38280598050871693_3398,NOT,6,1.153113,0.357581,0.9,2.0,1.4105,2.7338,1.1,3.0762
38280598095084003_3399,NOT,6,2.432701,0.65109,0.6,2.5,0.9947,2.7434,1.9,2.9182
38280598138189862_3400,NOT,6,1.40028,0.35125,0.5,1.5,0.6882,2.7625,1.0,2.847
38280598351568724_3401,NOT,6,1.078639,0.273297,0.25,0.8,0.5501,1.9358,0.55,2.0125
38280603512679974_3402,NOT,5,7.630297,0.350788,622.65,813.05,358.5919,407.4562,190.4,542.7787
38280603555169517_3403,NOT,6,4.262112,0.195761,609.8,715.05,335.6188,420.0259,105.25,537.6446
38280603626127670_3404,NOT,4,2.886604,0.316319,114.95,145.9,54.231,81.4403,30.95,97.8443
38280603861794735_3405,NOT,6,1.120172,0.166103,75.75,85.5,38.5007,44.3081,9.75,58.6985
38280603912675962_3406,NOT,5,1.326978,0.401437,0.45,1.35,0.6863,2.1343,0.9,2.2419
38280603930435903_3407,NOT,5,5.261258,0.352542,319.2,413.2,141.9702,225.6958,94.0,266.6348
38280603995154230_3408,NOT,4,6.390667,0.340112,361.45,482.95,194.8615,299.4092,121.5,357.235
38280604243960914_3409,NOT,5,1.00223,0.457104,0.55,1.3,0.8256,1.4179,0.75,1.6408
38280608645880162_3410,NOT,4,4.705284,0.237735,882.75,1022.55,486.266,330.6786,139.8,588.0502
38280608816610878_3411,NOT,5,0.874157,0.250173,1.05,1.95,1.099,3.4255,0.9,3.5975
38280608834684066_3412,NOT,5,1.01985,0.262177,1.05,2.1,1.8489,3.5526,1.05,4.0049
38280609051494978_3413,NOT,6,1.048445,0.257948,1.3,2.5,2.4516,3.9537,1.2,4.6521
38280609099806384_3414,NOT,4,6.658074,0.478251,328.9,449.65,161.5888,194.0012,120.75,252.4824
38280609207701586_3415,NOT,5,1.527525,0.566599,0.2,0.9,0.4104,1.1653,0.7,1.2354
38280609359957443_3416,NOT,6,0.971286,0.316311,1.05,2.05,1.8202,2.5849,1.0,3.1614
38280609447587873_3417,NOT,6,13.364603,0.585505,533.35,842.0,250.3371,463.9186,308.65,527.1519
38280613650280107_3418,NOT,6,1.24939,0.457881,0.4,1.2,0.6806,1.6092,0.8,1.7472
38280613883071119_3419,NOT,6,1.758642,0.084407,609.0,652.4,304.5298,414.2916,43.4,514.175
38280613939303334_3420,NOT,4,1.279153,0.199921,64.2,74.45,31.6986,40.2969,10.25,51.2703
38280613940910695_3421,NOT,6,1.094541,0.314929,1.0,2.1,1.3765,3.2102,1.1,3.4928
38280614059665583_3422,NOT,6,1.020621,0.263139,0.05,0.3,0.2236,0.9234,0.25,0.9501
38280614127174861_3423,NOT,5,2.035359,0.120058,485.55,530.4,227.4473,296.3478,44.85,373.5697
38280614167136035_3424,NOT,6,1.113589,0.328714,1.25,2.5,1.7733,3.3639,1.25,3.8027
38280614206239246_3425,NOT,6,1.05529,0.319856,0.1,0.45,0.3078,1.0501,0.35,1.0942
38280614226412425_3426,NOT,6,1.261787,0.371812,0.75,1.85,1.2085,2.7004,1.1,2.9585
38280614327663605_3427,NOT,4,1.671258,0.305522,1.15,2.95,1.8715,5.5864,1.8,5.8916
38280614415875357_3428,NOT,4,2.4589,0.174143,282.1,323.4,175.3883,159.6382,41.3,237.1611
38280614428630539_3429,NOT,5,5.357928,0.377091,203.05,279.4,134.7428,151.1257,76.35,202.4713
38280618101383128_3430,NOT,4,13.360926,0.600054,804.0,1182.85,338.2562,533.1019,378.85,631.3595
38280618170966196_3431,NOT,5,1.507512,0.102196,336.4,364.05,215.0362,164.2003,27.65,270.5592
38280618283495414_3432,NOT,6,1.152332,0.287804,0.6,1.5,1.1877,2.8928,0.9,3.1271
38280618363348506_3433,NOT,6,0.96959,0.242851,0.95,1.9,2.0641,3.323,0.95,3.9119
38280618448218391_3434,NOT,6,1.483651,0.537514,0.4,1.35,0.5982,1.6631,0.95,1.7674
38280618515562387_3435,NOT,6,1.169369,0.310946,0.65,1.6,1.04,2.8727,0.95,3.0552
38280618571846561_3436,NOT,5,1.833333,0.681502,0.35,1.45,0.5871,1.5035,1.1,1.6141
38280618598664225_3437,NOT,4,5.629295,0.212189,893.3,1061.55,469.6934,638.8409,168.25,792.9247
38280618647450559_3438,NOT,4,4.782573,0.321457,415.6,513.1,192.5454,234.3531,97.5,303.3069
38280618688217515_3439,NOT,6,1.313898,0.073622,472.15,500.7,318.6543,220.9992,28.55,387.7901
38280618833228453_3440,NOT,5,3.718309,0.194701,691.8,789.6,303.9895,399.8798,97.8,502.3081
38280618924499867_3441,NOT,6,1.795998,0.541324,0.4,1.55,0.6806,2.0125,1.15,2.1244
38280619083055380_3442,NOT,4,2.064742,0.265362,1.7,4.4,2.9397,9.7409,2.7,10.1748
38280619397547988_3443,NOT,5,1.786086,0.444011,0.95,2.7,1.7006,3.5556,1.75,3.9413
38280624363780157_3444,NOT,5,6.171036,0.309886,660.1,818.65,319.7696,399.4022,158.55,511.6393
38280624388090530_3445,NOT,6,4.551956,0.334903,304.25,383.65,120.1468,204.3857,79.4,237.0839
38280624392670614_3446,NOT,5,1.107823,0.37152,0.65,1.55,1.1821,2.1145,0.9,2.4225
38280624418707785_3447,NOT,6,0.917389,0.193278,1.3,2.35,2.13,4.9976,1.05,5.4326
38280624442883875_3448,NOT,6,3.755149,0.295494,277.45,340.0,164.5912,133.1086,62.55,211.6794
38280624495908935_3449,NOT,5,0.862568,0.125849,93.7,102.05,54.7743,37.444,8.35,66.3496
38280624510933645_3450,NOT,5,0.917663,0.312272,0.75,1.55,1.0699,2.3278,0.8,2.5619
38280624511379413_3451,NOT,6,0.888889,0.281,0.8,1.6,1.2397,2.5629,0.8,2.847
38280624649130275_3452,NOT,4,1.354006,0.39373,0.65,1.75,1.387,2.4252,1.1,2.7938
38280624706149515_3453,NOT,5,4.104817,0.365506,271.2,338.8,133.9959,127.4807,67.6,184.9493
38280624735403322_3454,NOT,4,3.078224,0.210905,468.1,534.7,221.4528,225.1145,66.6,315.7814
38280624805872890_3455,NOT,5,2.914029,0.135315,710.05,787.7,330.2295,469.3081,77.65,573.8481
38280624872195231_3456,NOT,5,5.397545,0.383328,310.75,405.9,118.68,218.0104,95.15,248.2206
38280624888174987_3457,NOT,5,1.026152,0.075699,489.35,512.05,229.2843,193.2687,22.7,299.8734
38280628742374836_3458,NOT,4,2.424205,0.135266,449.55,500.95,240.8184,293.939,51.4,379.9917
38280628776691497_3459,NOT,4,0.939749,0.073393,279.1,294.8,178.4306,117.9976,15.7,213.918
38280628795949987_3460,NOT,5,0.895533,0.241536,1.0,1.9,1.6543,3.3388,0.9,3.7262
38280628835417217_3461,NOT,6,2.863636,0.359869,1.2,4.35,2.1176,8.4932,3.15,8.7532
38280629223741302_3462,NOT,6,1.34791,0.355922,0.85,2.1,1.0894,3.3388,1.25,3.512
38280629353445430_3463,NOT,5,2.587224,0.171704,336.35,383.8,164.7845,221.8417,47.45,276.347
38280629588160610_3464,NOT,4,1.395277,0.209638,80.25,92.75,38.7405,45.3267,12.5,59.6267
38280629591714776_3465,NOT,6,1.190238,0.273476,0.5,1.35,0.9459,2.9607,0.85,3.1081
38280629696958752_3466,NOT,4,1.352779,0.132321,205.65,225.05,93.5033,112.9278,19.4,146.6136
38280629705184682_3467,NOT,4,2.913219,0.112754,880.6,967.05,533.6289,550.5334,86.45,766.7117
38280634306264062_3468,NOT,5,1.372813,0.456374,0.25,0.95,0.5501,1.4318,0.7,1.5338
38280634326771258_3469,NOT,5,3.928604,0.272676,304.9,373.5,170.2833,185.1928,68.6,251.5806
38280634352763244_3470,NOT,5,1.843024,0.309886,0.45,1.7,0.887,3.935,1.25,4.0337
38280634365772225_3471,NOT,6,0.960277,0.371713,0.6,1.35,0.6806,1.8994,0.75,2.0177
38280634422766464_3472,NOT,6,0.898027,0.377115,0.3,0.8,0.7327,1.105,0.5,1.3259
38280634489014450_3473,NOT,5,1.186447,0.228549,1.1,2.35,2.4688,4.8804,1.25,5.4693
38280634664939795_3474,NOT,5,4.473467,0.501921,0.2,2.25,0.4104,4.0636,2.05,4.0843
38280634730499936_3475,NOT,4,1.160596,0.331993,1.15,2.4,2.5603,2.7606,1.25,3.7651
38280634733601093_3476,NOT,5,2.398459,0.425647,0.95,3.3,1.4318,5.3321,2.35,5.521
38280634735310715_3477,NOT,6,3.700175,0.335265,196.35,248.2,119.6386,98.0019,51.85,154.6537
38280634851432397_3478,NOT,4,1.375,0.343362,0.15,0.7,0.3663,1.5594,0.55,1.6018
38280634937479937_3479,NOT,5,4.643237,0.221475,566.85,677.4,359.1389,346.6596,110.55,499.1529
38280638424715477_3480,NOT,6,1.230915,0.339237,0.65,1.65,1.2258,2.6808,1.0,2.9478
38280638468877575_3481,NOT,5,7.220381,0.368142,637.8,820.15,368.6337,330.8423,182.35,495.3256
38280638497130269_3482,NOT,5,0.917663,0.354612,0.75,1.55,1.2927,1.8489,0.8,2.256
38280638551609123_3483,NOT,4,12.744576,0.426776,1008.35,1413.05,477.6828,819.1702,404.7,948.2725
38280638665452603_3484,NOT,5,5.433455,0.31303,352.4,454.4,189.9541,264.753,102.0,325.8477
38280638675149697_3485,NOT,6,6.727037,0.341407,1036.25,1252.8,443.0187,453.9329,216.55,634.2875
38280638793550412_3486,NOT,6,1.069045,0.278519,1.25,2.45,2.4252,3.5611,1.2,4.3085
38280638800875299_3487,NOT,4,6.283612,0.254869,1007.5,1206.95,418.5951,661.1947,199.45,782.5601
38280642311702867_3488,NOT,6,4.128057,0.492129,65.65,99.1,42.1042,53.3587,33.45,67.9699
38280642351391850_3489,NOT,4,1.504045,0.104118,366.65,395.45,147.2532,234.1559,28.8,276.6089
38280642427584176_3490,NOT,5,1.5,0.409447,0.0,0.15,0.0,0.3663,0.15,0.3663
38280642474785909_3491,NOT,6,2.076868,0.405915,0.7,2.45,1.78,3.9266,1.75,4.3112
38280642480006666_3492,NOT,5,1.470871,0.422931,0.25,1.0,0.5501,1.6859,0.75,1.7733
38280645401981766_3493,NOT,4,4.02672,0.510171,100.9,141.35,49.559,61.8898,40.45,79.2871
38280645484356396_3494,NOT,5,0.89816,0.074688,381.8,399.35,156.5418,175.2419,17.55,234.9788
