Y,algorithm_mnemonic,average_clustering,circuit_id,density,gate,in_degree_max,in_degree_mean,in_degree_min,in_degree_std,is_directed_acyclic_graph,largest_component_avg_shortest_path,largest_component_diameter,largest_strong_component_size,largest_weak_component_size,num_edges,num_isolates,num_nodes,num_self_loops,num_strong_components,num_weak_components,out_degree_max,out_degree_mean,out_degree_min,out_degree_std,reciprocity,snr,total_degree_max,total_degree_mean,total_degree_min,total_degree_std,transitivity
1.3043804764441222,FUZZY_OPTUNA_DARTS,0.2583333333333333,2026-08-21_18-07-35,0.23214285714285715,XOR,3.0,1.625,0.0,1.1110243021644486,False,1.6428571428571428,3,3,8,13,0,8,0,6,1,3.0,1.625,0.0,0.9921567416492215,0.0,1.3043804764441222,5.0,3.25,1.0,1.3919410907075054,0.32432432432432434
1.3286520115503524,FUZZY_OPTUNA_DARTS,0.32916666666666666,2026-08-21_18-10-18,0.30357142857142855,XOR,4.0,2.125,0.0,1.5360257159305635,False,1.5714285714285714,3,3,8,17,0,8,2,6,1,3.0,2.125,0.0,1.0532687216470449,0.23529411764705882,1.3286520115503524,6.0,4.25,2.0,1.3919410907075054,0.2727272727272727
4.656575972650745,FUZZY_OPTUNA_DARTS,0.25,2026-08-21_18-13-22,0.3333333333333333,XOR,3.0,1.6666666666666667,0.0,1.247219128924647,False,1.4666666666666666,2,3,6,10,0,6,0,4,1,3.0,1.6666666666666667,0.0,0.9428090415820634,0.4,4.656575972650745,5.0,3.3333333333333335,2.0,1.3743685418725535,0.2
0.8352393980396596,FUZZY_OPTUNA_DARTS,0.2222222222222222,2026-08-21_18-21-09,0.1527777777777778,XOR,3.0,1.2222222222222223,0.0,1.227262335243029,False,1.7142857142857142,3,3,7,11,2,9,0,7,3,3.0,1.2222222222222223,0.0,1.030402055055078,0.36363636363636365,0.8352393980396596,6.0,2.4444444444444446,0.0,2.006163342807532,0.3333333333333333
3.432673213604417,FUZZY_OPTUNA_DARTS,0.0,2026-08-21_18-39-49,0.25,XOR,2.0,1.0,0.0,0.8944271909999159,True,1.6,3,1,5,5,0,5,0,5,1,2.0,1.0,0.0,0.8944271909999159,0.0,3.432673213604417,3.0,2.0,1.0,0.6324555320336759,0.0
6.615068466151036,FUZZY_OPTUNA_DARTS,0.25,2026-08-21_18-42-02,0.3,XOR,3.0,1.5,0.0,1.2583057392117916,False,1.4666666666666666,2,2,6,9,0,6,0,5,1,3.0,1.5,0.0,0.9574271077563381,0.2222222222222222,6.615068466151036,4.0,3.0,2.0,1.0,0.2
2.5072610042785946,FUZZY_OPTUNA_DARTS,0.3,2026-08-21_18-45-52,0.2857142857142857,XOR,4.0,2.0,0.0,1.6583123951777,False,1.4285714285714286,2,4,7,16,1,8,1,5,2,4.0,2.0,0.0,1.3228756555322954,0.375,2.5072610042785946,8.0,4.0,0.0,2.598076211353316,0.35294117647058826
0.8467980219905795,FUZZY_OPTUNA_DARTS,0.5333333333333333,2026-08-21_18-49-37,0.4,XOR,4.0,1.6,0.0,1.4966629547095767,False,1.5,3,1,5,8,0,5,2,5,1,3.0,1.6,0.0,1.2,0.0,0.8467980219905795,5.0,3.2,1.0,1.6,0.6
1.9179009015611672,FUZZY_OPTUNA_DARTS,0.11904761904761904,2026-08-21_18-51-41,0.23809523809523808,XOR,3.0,1.4285714285714286,0.0,1.0497813183356477,True,1.5238095238095237,2,1,7,10,0,7,0,7,1,3.0,1.4285714285714286,0.0,0.9035079029052513,0.0,1.9179009015611672,4.0,2.857142857142857,2.0,0.6388765649999399,0.15
1.2932504477457818,FUZZY_OPTUNA_DARTS,0.36666666666666664,2026-08-21_19-06-31,0.30952380952380953,XOR,3.0,1.8571428571428572,0.0,1.355261854357877,False,1.4285714285714286,2,2,7,13,0,7,0,6,1,3.0,1.8571428571428572,0.0,1.124858267715973,0.15384615384615385,1.2932504477457818,5.0,3.7142857142857144,3.0,0.6998542122237652,0.3870967741935484
